Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-03-07 22:00:00+00:00,Moscow,371.0,58.6,34.5,9.0,32.1,35.3,Industrial
2024-03-07 23:00:00+00:00,Moscow,306.0,48.5,32.4,20.0,24.8,29.5,Industrial
2024-03-08 00:00:00+00:00,Moscow,289.0,39.7,30.1,29.0,21.7,26.1,Industrial
2024-03-08 01:00:00+00:00,Moscow,267.0,34.8,31.3,34.0,20.0,24.1,Industrial
2024-03-08 02:00:00+00:00,Moscow,261.0,32.7,29.4,38.0,19.7,23.9,Industrial
2024-03-08 03:00:00+00:00,Moscow,257.0,32.5,29.3,38.0,20.8,24.1,Industrial
2024-03-08 04:00:00+00:00,Moscow,287.0,48.9,32.9,27.0,22.1,26.8,Industrial
2024-03-08 05:00:00+00:00,Moscow,421.0,57.7,35.6,13.0,24.8,32.3,Industrial
2024-03-08 06:00:00+00:00,Moscow,456.0,58.2,35.2,16.0,24.7,39.0,Industrial
2024-03-08 07:00:00+00:00,Moscow,448.0,55.2,34.0,21.0,23.8,37.4,Industrial
2024-03-08 08:00:00+00:00,Moscow,383.0,41.9,29.5,28.0,24.2,34.3,Industrial
2024-03-08 09:00:00+00:00,Moscow,354.0,40.0,27.3,28.0,25.5,31.1,Industrial
2024-03-08 10:00:00+00:00,Moscow,333.0,38.7,25.6,36.0,23.2,27.2,Industrial
2024-03-08 11:00:00+00:00,Moscow,322.0,32.6,24.1,35.0,21.4,23.8,Industrial
2024-03-08 12:00:00+00:00,Moscow,331.0,33.6,22.4,32.0,21.9,25.1,Industrial
2024-03-08 13:00:00+00:00,Moscow,323.0,33.6,20.1,31.0,18.8,21.0,Industrial
2024-03-08 14:00:00+00:00,Moscow,407.0,42.5,21.7,26.0,19.2,22.9,Industrial
2024-03-08 15:00:00+00:00,Moscow,423.0,50.6,22.2,20.0,21.4,24.5,Industrial
2024-03-08 16:00:00+00:00,Moscow,411.0,57.3,26.3,25.0,22.6,25.6,Industrial
2024-03-08 17:00:00+00:00,Moscow,372.0,52.0,24.2,31.0,19.9,23.2,Industrial
2024-03-08 18:00:00+00:00,Moscow,315.0,43.9,25.4,36.0,19.2,21.5,Industrial
2024-03-08 19:00:00+00:00,Moscow,292.0,41.2,25.0,34.0,15.3,16.9,Industrial
2024-03-08 20:00:00+00:00,Moscow,270.0,38.5,19.7,43.0,14.8,16.3,Industrial
2024-03-08 21:00:00+00:00,Moscow,258.0,27.8,13.5,48.0,12.3,13.6,Industrial
2024-03-08 22:00:00+00:00,Moscow,241.0,26.0,11.2,55.0,9.3,10.5,Industrial
2024-03-08 23:00:00+00:00,Moscow,210.0,20.8,11.8,59.0,8.5,9.6,Industrial
2024-03-09 00:00:00+00:00,Moscow,208.0,20.1,14.0,57.0,10.8,14.9,Industrial
2024-03-09 01:00:00+00:00,Moscow,209.0,16.3,16.3,58.0,11.0,13.1,Industrial
2024-03-09 02:00:00+00:00,Moscow,211.0,15.2,18.5,57.0,11.9,14.8,Industrial
2024-03-09 03:00:00+00:00,Moscow,216.0,18.2,19.9,56.0,12.7,16.4,Industrial
2024-03-09 04:00:00+00:00,Moscow,232.0,26.0,27.0,49.0,15.0,19.3,Industrial
2024-03-09 05:00:00+00:00,Moscow,384.0,38.4,28.4,40.0,17.9,24.1,Industrial
2024-03-09 06:00:00+00:00,Moscow,435.0,32.3,28.9,49.0,16.1,21.3,Industrial
2024-03-09 07:00:00+00:00,Moscow,347.0,29.0,24.3,58.0,14.4,18.6,Industrial
2024-03-09 08:00:00+00:00,Moscow,305.0,23.6,21.3,64.0,14.9,19.0,Industrial
2024-03-09 09:00:00+00:00,Moscow,294.0,20.9,20.0,66.0,12.3,17.0,Industrial
2024-03-09 10:00:00+00:00,Moscow,290.0,19.9,19.4,67.0,11.0,15.1,Industrial
2024-03-09 11:00:00+00:00,Moscow,299.0,22.3,20.3,66.0,10.9,16.5,Industrial
2024-03-09 12:00:00+00:00,Moscow,302.0,21.5,20.2,67.0,12.0,15.9,Industrial
2024-03-09 13:00:00+00:00,Moscow,332.0,25.2,21.5,63.0,13.0,17.4,Industrial
2024-03-09 14:00:00+00:00,Moscow,361.0,34.5,26.8,53.0,20.9,27.6,Industrial
2024-03-09 15:00:00+00:00,Moscow,477.0,57.0,36.9,30.0,26.6,36.5,Industrial
2024-03-09 16:00:00+00:00,Moscow,587.0,69.4,48.2,17.0,34.0,43.6,Industrial
2024-03-09 17:00:00+00:00,Moscow,564.0,69.1,56.3,20.0,36.6,45.0,Industrial
2024-03-09 18:00:00+00:00,Moscow,552.0,75.2,59.9,14.0,39.5,51.5,Industrial
2024-03-09 19:00:00+00:00,Moscow,562.0,84.4,60.8,6.0,44.4,55.0,Industrial
2024-03-09 20:00:00+00:00,Moscow,633.0,86.0,60.5,5.0,49.4,69.4,Industrial
2024-03-09 21:00:00+00:00,Moscow,671.0,81.4,60.2,6.0,54.9,76.2,Industrial
2024-03-09 22:00:00+00:00,Moscow,697.0,75.6,64.9,3.0,57.7,80.1,Industrial
2024-03-09 23:00:00+00:00,Moscow,744.0,77.0,79.4,2.0,65.5,90.7,Industrial
2024-03-10 00:00:00+00:00,Moscow,728.0,79.0,75.4,2.0,75.1,92.4,Industrial
2024-03-10 01:00:00+00:00,Moscow,793.0,77.5,61.8,5.0,74.6,80.1,Industrial
2024-03-10 02:00:00+00:00,Moscow,811.0,75.2,62.9,6.0,59.1,72.8,Industrial
2024-03-10 03:00:00+00:00,Moscow,641.0,67.4,64.6,11.0,46.3,66.2,Industrial
2024-03-10 04:00:00+00:00,Moscow,555.0,63.5,62.3,13.0,40.4,53.8,Industrial
2024-03-10 05:00:00+00:00,Moscow,591.0,64.1,67.6,19.0,36.9,44.6,Industrial
2024-03-10 06:00:00+00:00,Moscow,591.0,51.2,50.4,30.0,29.8,35.6,Industrial
2024-03-10 07:00:00+00:00,Moscow,464.0,43.4,48.7,40.0,24.6,33.7,Industrial
2024-03-10 08:00:00+00:00,Moscow,397.0,38.5,40.6,42.0,20.4,26.0,Industrial
2024-03-10 09:00:00+00:00,Moscow,331.0,38.8,35.3,47.0,18.4,22.6,Industrial
2024-03-10 10:00:00+00:00,Moscow,329.0,36.8,32.5,56.0,15.9,20.9,Industrial
2024-03-10 11:00:00+00:00,Moscow,309.0,38.2,30.2,56.0,16.9,20.1,Industrial
2024-03-10 12:00:00+00:00,Moscow,298.0,37.7,28.0,56.0,15.4,20.2,Industrial
2024-03-10 13:00:00+00:00,Moscow,334.0,41.2,25.1,55.0,27.1,29.7,Industrial
2024-03-10 14:00:00+00:00,Moscow,395.0,49.5,28.1,50.0,31.8,36.4,Industrial
2024-03-10 15:00:00+00:00,Moscow,586.0,72.3,54.7,27.0,30.1,42.2,Industrial
2024-03-10 16:00:00+00:00,Moscow,857.0,90.9,47.7,13.0,39.9,51.9,Industrial
2024-03-10 17:00:00+00:00,Moscow,689.0,85.6,50.2,7.0,41.8,55.7,Industrial
2024-03-10 18:00:00+00:00,Moscow,544.0,77.9,49.1,9.0,37.0,49.0,Industrial
2024-03-10 19:00:00+00:00,Moscow,511.0,82.7,55.2,10.0,38.4,42.3,Industrial
2024-03-10 20:00:00+00:00,Moscow,483.0,75.1,42.8,13.0,34.0,42.7,Industrial
2024-03-10 21:00:00+00:00,Moscow,443.0,55.8,35.8,24.0,30.0,36.2,Industrial
2024-03-10 22:00:00+00:00,Moscow,390.0,55.3,31.3,31.0,26.9,31.0,Industrial
2024-03-10 23:00:00+00:00,Moscow,356.0,47.9,29.7,34.0,22.8,27.6,Industrial
2024-03-11 00:00:00+00:00,Moscow,313.0,39.1,27.4,38.0,22.3,26.6,Industrial
2024-03-11 01:00:00+00:00,Moscow,297.0,42.6,32.6,34.0,23.9,28.1,Industrial
2024-03-11 02:00:00+00:00,Moscow,288.0,45.7,34.0,30.0,22.9,26.4,Industrial
2024-03-11 03:00:00+00:00,Moscow,294.0,46.0,36.0,31.0,24.0,27.6,Industrial
2024-03-11 04:00:00+00:00,Moscow,334.0,57.4,46.7,17.0,27.3,31.3,Industrial
2024-03-11 05:00:00+00:00,Moscow,542.0,70.0,48.4,9.0,38.4,52.4,Industrial
2024-03-11 06:00:00+00:00,Moscow,585.0,65.7,47.2,12.0,38.2,51.7,Industrial
2024-03-11 07:00:00+00:00,Moscow,505.0,54.3,45.4,22.0,31.9,42.8,Industrial
2024-03-11 08:00:00+00:00,Moscow,410.0,41.9,33.2,38.0,26.6,34.0,Industrial
2024-03-11 09:00:00+00:00,Moscow,350.0,33.7,29.1,45.0,22.0,28.5,Industrial
2024-03-11 10:00:00+00:00,Moscow,321.0,32.1,21.8,45.0,16.0,20.7,Industrial
2024-03-11 11:00:00+00:00,Moscow,308.0,31.9,19.7,49.0,15.0,20.6,Industrial
2024-03-11 12:00:00+00:00,Moscow,297.0,32.4,18.6,48.0,14.9,20.3,Industrial
2024-03-11 13:00:00+00:00,Moscow,308.0,36.7,17.5,48.0,16.9,21.0,Industrial
2024-03-11 14:00:00+00:00,Moscow,357.0,48.4,19.3,42.0,19.0,22.4,Industrial
2024-03-11 15:00:00+00:00,Moscow,400.0,57.1,20.9,35.0,21.2,25.3,Industrial
2024-03-11 16:00:00+00:00,Moscow,410.0,62.9,24.9,31.0,21.4,26.4,Industrial
2024-03-11 17:00:00+00:00,Moscow,308.0,43.2,23.0,42.0,16.0,22.9,Industrial
2024-03-11 18:00:00+00:00,Moscow,277.0,32.2,20.2,47.0,15.1,20.9,Industrial
2024-03-11 19:00:00+00:00,Moscow,262.0,32.6,19.5,49.0,14.3,19.0,Industrial
2024-03-11 20:00:00+00:00,Moscow,253.0,28.0,18.3,52.0,13.7,17.5,Industrial
2024-03-11 21:00:00+00:00,Moscow,241.0,26.4,15.4,56.0,13.0,16.6,Industrial
2024-03-11 22:00:00+00:00,Moscow,235.0,24.3,15.6,58.0,12.7,15.8,Industrial
2024-03-11 23:00:00+00:00,Moscow,221.0,21.2,16.5,59.0,12.8,15.7,Industrial
2024-03-12 00:00:00+00:00,Moscow,213.0,21.1,20.2,59.0,12.7,14.1,Industrial
2024-03-12 01:00:00+00:00,Moscow,221.0,23.2,22.2,57.0,14.3,16.0,Industrial
2024-03-12 02:00:00+00:00,Moscow,226.0,26.5,25.2,55.0,14.5,17.6,Industrial
2024-03-12 03:00:00+00:00,Moscow,247.0,33.5,28.4,48.0,17.0,18.8,Industrial
2024-03-12 04:00:00+00:00,Moscow,300.0,57.3,39.0,26.0,22.0,30.7,Industrial
2024-03-12 05:00:00+00:00,Moscow,524.0,69.8,46.2,10.0,38.2,47.7,Industrial
2024-03-12 06:00:00+00:00,Moscow,615.0,59.9,47.3,23.0,40.3,49.1,Industrial
2024-03-12 07:00:00+00:00,Moscow,517.0,48.9,47.2,35.0,36.7,44.9,Industrial
2024-03-12 08:00:00+00:00,Moscow,502.0,44.7,49.0,40.0,39.9,48.8,Industrial
2024-03-12 09:00:00+00:00,Moscow,483.0,43.9,49.9,44.0,37.0,45.1,Industrial
2024-03-12 10:00:00+00:00,Moscow,433.0,47.2,49.0,46.0,31.1,39.9,Industrial
2024-03-12 11:00:00+00:00,Moscow,432.0,50.3,45.0,45.0,33.6,43.1,Industrial
2024-03-12 12:00:00+00:00,Moscow,446.0,56.1,41.5,41.0,37.4,46.3,Industrial
2024-03-12 13:00:00+00:00,Moscow,475.0,62.4,47.2,30.0,38.6,46.2,Industrial
2024-03-12 14:00:00+00:00,Moscow,634.0,73.2,47.9,20.0,41.5,49.5,Industrial
2024-03-12 15:00:00+00:00,Moscow,858.0,94.2,65.3,7.0,55.6,65.3,Industrial
2024-03-12 16:00:00+00:00,Moscow,1050.0,106.6,87.1,0.0,68.7,85.5,Industrial
2024-03-12 17:00:00+00:00,Moscow,976.0,101.7,96.7,0.0,71.7,94.2,Industrial
2024-03-12 18:00:00+00:00,Moscow,1094.0,97.1,105.4,0.0,73.4,96.0,Industrial
2024-03-12 19:00:00+00:00,Moscow,1001.0,94.4,104.9,0.0,71.7,91.4,Industrial
2024-03-12 20:00:00+00:00,Moscow,884.0,92.6,92.7,0.0,66.1,81.2,Industrial
2024-03-12 21:00:00+00:00,Moscow,877.0,88.8,79.5,0.0,61.6,82.8,Industrial
2024-03-12 22:00:00+00:00,Moscow,767.0,84.6,62.8,1.0,56.5,70.6,Industrial
2024-03-12 23:00:00+00:00,Moscow,589.0,78.8,42.7,2.0,44.3,58.1,Industrial
2024-03-13 00:00:00+00:00,Moscow,500.0,71.2,45.3,7.0,39.8,50.1,Industrial
2024-03-13 01:00:00+00:00,Moscow,420.0,68.7,43.3,13.0,35.4,43.0,Industrial
2024-03-13 02:00:00+00:00,Moscow,406.0,65.0,42.9,19.0,33.0,38.7,Industrial
2024-03-13 03:00:00+00:00,Moscow,425.0,69.6,53.6,13.0,34.5,41.4,Industrial
2024-03-13 04:00:00+00:00,Moscow,566.0,79.7,77.6,2.0,40.0,50.6,Industrial
2024-03-13 05:00:00+00:00,Moscow,854.0,91.7,104.6,5.0,68.8,83.7,Industrial
2024-03-13 06:00:00+00:00,Moscow,1086.0,99.3,119.6,6.0,91.8,97.9,Industrial
2024-03-13 07:00:00+00:00,Moscow,964.0,85.8,108.1,14.0,79.9,95.4,Industrial
2024-03-13 08:00:00+00:00,Moscow,809.0,75.2,104.1,26.0,84.6,98.5,Industrial
2024-03-13 09:00:00+00:00,Moscow,661.0,66.4,112.1,35.0,79.1,88.2,Industrial
2024-03-13 10:00:00+00:00,Moscow,528.0,54.7,77.0,46.0,40.6,51.4,Industrial
2024-03-13 11:00:00+00:00,Moscow,419.0,50.7,65.8,55.0,35.6,44.0,Industrial
2024-03-13 12:00:00+00:00,Moscow,363.0,50.7,47.0,57.0,33.8,41.2,Industrial
2024-03-13 13:00:00+00:00,Moscow,372.0,59.9,43.0,55.0,37.9,44.8,Industrial
2024-03-13 14:00:00+00:00,Moscow,422.0,67.8,40.2,43.0,44.5,52.4,Industrial
2024-03-13 15:00:00+00:00,Moscow,587.0,85.7,51.7,19.0,49.1,59.1,Industrial
2024-03-13 16:00:00+00:00,Moscow,797.0,97.1,61.4,7.0,54.7,65.3,Industrial
2024-03-13 17:00:00+00:00,Moscow,512.0,92.6,71.4,3.0,41.7,49.1,Industrial
2024-03-13 18:00:00+00:00,Moscow,469.0,83.3,70.9,5.0,38.5,47.1,Industrial
2024-03-13 19:00:00+00:00,Moscow,440.0,76.9,65.3,10.0,38.1,46.0,Industrial
2024-03-13 20:00:00+00:00,Moscow,413.0,68.9,49.2,24.0,35.7,44.0,Industrial
2024-03-13 21:00:00+00:00,Moscow,360.0,47.6,31.6,38.0,30.9,38.1,Industrial
2024-03-13 22:00:00+00:00,Moscow,330.0,43.4,30.0,44.0,29.8,35.4,Industrial
2024-03-13 23:00:00+00:00,Moscow,299.0,40.6,28.7,52.0,29.5,35.6,Industrial
2024-03-14 00:00:00+00:00,Moscow,350.0,41.1,30.1,44.0,30.7,37.6,Industrial
2024-03-14 01:00:00+00:00,Moscow,374.0,43.4,37.1,39.0,33.0,41.7,Industrial
2024-03-14 02:00:00+00:00,Moscow,386.0,46.7,47.5,33.0,36.0,44.0,Industrial
2024-03-14 03:00:00+00:00,Moscow,389.0,58.6,55.3,24.0,43.0,46.9,Industrial
2024-03-14 04:00:00+00:00,Moscow,441.0,70.7,74.7,13.0,44.2,53.1,Industrial
2024-03-14 05:00:00+00:00,Moscow,647.0,74.4,77.2,7.0,62.9,67.0,Industrial
2024-03-14 06:00:00+00:00,Moscow,667.0,64.2,78.0,10.0,56.5,65.3,Industrial
2024-03-14 07:00:00+00:00,Moscow,532.0,50.1,70.0,24.0,44.0,50.6,Industrial
2024-03-14 08:00:00+00:00,Moscow,514.0,44.2,65.3,39.0,41.0,47.4,Industrial
2024-03-14 09:00:00+00:00,Moscow,481.0,40.0,64.4,47.0,38.7,42.9,Industrial
2024-03-14 10:00:00+00:00,Moscow,424.0,41.6,53.1,50.0,32.3,40.6,Industrial
2024-03-14 11:00:00+00:00,Moscow,444.0,43.7,58.3,49.0,36.7,45.3,Industrial
2024-03-14 12:00:00+00:00,Moscow,431.0,48.6,57.9,50.0,47.1,56.6,Industrial
2024-03-14 13:00:00+00:00,Moscow,459.0,55.6,54.3,45.0,55.6,66.5,Industrial
2024-03-14 14:00:00+00:00,Moscow,501.0,70.7,50.6,34.0,55.2,66.1,Industrial
2024-03-14 15:00:00+00:00,Moscow,648.0,83.7,59.6,12.0,62.6,74.7,Industrial
2024-03-14 16:00:00+00:00,Moscow,938.0,98.8,77.8,2.0,70.1,76.0,Industrial
2024-03-14 17:00:00+00:00,Moscow,783.0,95.1,75.1,1.0,51.4,61.3,Industrial
2024-03-14 18:00:00+00:00,Moscow,608.0,88.8,61.6,2.0,47.5,55.1,Industrial
2024-03-14 19:00:00+00:00,Moscow,480.0,82.6,51.0,7.0,44.4,50.7,Industrial
2024-03-14 20:00:00+00:00,Moscow,461.0,74.8,42.6,17.0,41.1,49.1,Industrial
2024-03-14 21:00:00+00:00,Moscow,449.0,59.0,32.1,26.0,37.9,46.3,Industrial
2024-03-14 22:00:00+00:00,Moscow,396.0,51.0,29.1,33.0,36.7,43.4,Industrial
2024-03-14 23:00:00+00:00,Moscow,351.0,40.1,28.7,37.0,36.0,41.3,Industrial
2024-03-15 00:00:00+00:00,Moscow,288.0,35.2,32.7,44.0,32.1,38.0,Industrial
2024-03-15 01:00:00+00:00,Moscow,293.0,37.8,28.7,47.0,32.9,36.7,Industrial
2024-03-15 02:00:00+00:00,Moscow,293.0,38.2,30.9,41.0,33.0,38.2,Industrial
2024-03-15 03:00:00+00:00,Moscow,303.0,49.3,40.2,34.0,31.0,37.2,Industrial
2024-03-15 04:00:00+00:00,Moscow,336.0,61.3,48.5,22.0,34.6,40.7,Industrial
2024-03-15 05:00:00+00:00,Moscow,548.0,65.4,62.6,9.0,46.8,53.6,Industrial
2024-03-15 06:00:00+00:00,Moscow,626.0,52.0,57.6,23.0,40.4,49.2,Industrial
2024-03-15 07:00:00+00:00,Moscow,507.0,42.4,48.1,33.0,34.7,42.5,Industrial
2024-03-15 08:00:00+00:00,Moscow,447.0,43.6,44.2,37.0,35.3,43.3,Industrial
2024-03-15 09:00:00+00:00,Moscow,430.0,44.5,40.2,36.0,34.5,42.4,Industrial
2024-03-15 10:00:00+00:00,Moscow,428.0,42.4,38.9,41.0,33.4,41.0,Industrial
2024-03-15 11:00:00+00:00,Moscow,429.0,36.3,38.4,46.0,33.5,41.1,Industrial
2024-03-15 12:00:00+00:00,Moscow,428.0,38.8,35.3,42.0,33.7,41.1,Industrial
2024-03-15 13:00:00+00:00,Moscow,432.0,45.1,32.6,35.0,34.0,41.2,Industrial
2024-03-15 14:00:00+00:00,Moscow,441.0,53.1,38.0,27.0,35.1,42.6,Industrial
2024-03-15 15:00:00+00:00,Moscow,440.0,55.6,37.5,23.0,37.8,46.3,Industrial
2024-03-15 16:00:00+00:00,Moscow,540.0,55.2,39.0,15.0,40.1,49.1,Industrial
2024-03-15 17:00:00+00:00,Moscow,421.0,54.4,40.9,26.0,33.5,40.8,Industrial
2024-03-15 18:00:00+00:00,Moscow,375.0,52.9,39.2,23.0,33.8,42.3,Industrial
2024-03-15 19:00:00+00:00,Moscow,366.0,53.9,39.1,21.0,31.9,40.3,Industrial
2024-03-15 20:00:00+00:00,Moscow,353.0,50.5,37.1,23.0,32.0,38.4,Industrial
2024-03-15 21:00:00+00:00,Moscow,342.0,47.1,30.7,26.0,32.6,37.7,Industrial
2024-03-15 22:00:00+00:00,Moscow,344.0,39.9,22.8,28.0,32.9,39.0,Industrial
2024-03-15 23:00:00+00:00,Moscow,296.0,37.5,20.5,31.0,28.7,34.8,Industrial
2024-03-16 00:00:00+00:00,Moscow,285.0,33.3,22.7,34.0,30.3,37.5,Industrial
2024-03-16 01:00:00+00:00,Moscow,290.0,27.9,21.6,35.0,25.6,31.7,Industrial
2024-03-16 02:00:00+00:00,Moscow,281.0,29.1,24.7,32.0,25.0,31.6,Industrial
2024-03-16 03:00:00+00:00,Moscow,298.0,33.3,32.7,31.0,26.3,33.2,Industrial
2024-03-16 04:00:00+00:00,Moscow,315.0,45.6,40.2,21.0,29.4,35.3,Industrial
2024-03-16 05:00:00+00:00,Moscow,509.0,47.5,43.7,17.0,34.8,43.8,Industrial
2024-03-16 06:00:00+00:00,Moscow,507.0,42.2,45.1,28.0,30.1,38.2,Industrial
2024-03-16 07:00:00+00:00,Moscow,502.0,32.3,47.5,35.0,31.1,43.9,Industrial
2024-03-16 08:00:00+00:00,Moscow,472.0,29.3,51.1,42.0,33.3,45.2,Industrial
2024-03-16 09:00:00+00:00,Moscow,451.0,29.0,49.4,45.0,35.3,48.9,Industrial
2024-03-16 10:00:00+00:00,Moscow,433.0,30.8,48.4,45.0,41.4,53.4,Industrial
2024-03-16 11:00:00+00:00,Moscow,428.0,31.9,47.1,49.0,42.4,54.1,Industrial
2024-03-16 12:00:00+00:00,Moscow,420.0,33.1,43.0,50.0,39.4,54.1,Industrial
2024-03-16 13:00:00+00:00,Moscow,420.0,35.3,36.2,50.0,37.7,51.3,Industrial
2024-03-16 14:00:00+00:00,Moscow,432.0,39.0,33.4,45.0,39.3,52.3,Industrial
2024-03-16 15:00:00+00:00,Moscow,529.0,51.4,35.4,34.0,40.5,53.9,Industrial
2024-03-16 16:00:00+00:00,Moscow,546.0,63.3,34.9,25.0,38.2,53.4,Industrial
2024-03-16 17:00:00+00:00,Moscow,448.0,61.3,37.2,13.0,38.7,56.2,Industrial
2024-03-16 18:00:00+00:00,Moscow,442.0,57.2,35.9,16.0,40.0,58.0,Industrial
2024-03-16 19:00:00+00:00,Moscow,438.0,55.2,34.2,16.0,40.8,57.2,Industrial
2024-03-16 20:00:00+00:00,Moscow,444.0,51.0,31.8,19.0,41.2,57.2,Industrial
2024-03-16 21:00:00+00:00,Moscow,437.0,41.0,25.7,25.0,39.1,54.4,Industrial
2024-03-16 22:00:00+00:00,Moscow,356.0,38.4,25.5,30.0,39.5,52.7,Industrial
2024-03-16 23:00:00+00:00,Moscow,354.0,38.3,26.3,31.0,39.9,52.4,Industrial
2024-03-17 00:00:00+00:00,Moscow,342.0,33.9,31.2,31.0,40.9,53.6,Industrial
2024-03-17 01:00:00+00:00,Moscow,354.0,37.5,33.5,23.0,41.9,53.0,Industrial
2024-03-17 02:00:00+00:00,Moscow,342.0,39.3,41.5,20.0,41.8,60.1,Industrial
2024-03-17 03:00:00+00:00,Moscow,358.0,45.1,46.5,14.0,43.9,69.7,Industrial
2024-03-17 04:00:00+00:00,Moscow,391.0,54.4,53.8,6.0,49.7,77.4,Industrial
2024-03-17 05:00:00+00:00,Moscow,617.0,58.7,61.1,14.0,62.4,86.2,Industrial
2024-03-17 06:00:00+00:00,Moscow,632.0,52.9,66.2,21.0,56.1,86.3,Industrial
2024-03-17 07:00:00+00:00,Moscow,599.0,41.8,67.0,35.0,51.6,73.7,Industrial
2024-03-17 08:00:00+00:00,Moscow,563.0,32.5,66.1,40.0,49.3,76.5,Industrial
2024-03-17 09:00:00+00:00,Moscow,478.0,31.7,58.8,42.0,50.6,74.7,Industrial
2024-03-17 10:00:00+00:00,Moscow,468.0,31.7,58.7,43.0,52.3,72.5,Industrial
2024-03-17 11:00:00+00:00,Moscow,478.0,37.3,55.4,41.0,51.6,77.3,Industrial
2024-03-17 12:00:00+00:00,Moscow,478.0,43.9,52.6,38.0,48.0,74.6,Industrial
2024-03-17 13:00:00+00:00,Moscow,498.0,41.4,42.4,31.0,47.9,75.4,Industrial
2024-03-17 14:00:00+00:00,Moscow,660.0,43.5,43.1,25.0,48.4,75.6,Industrial
2024-03-17 15:00:00+00:00,Moscow,681.0,61.2,44.9,11.0,54.1,76.3,Industrial
2024-03-17 16:00:00+00:00,Moscow,629.0,70.9,47.6,4.0,54.4,78.1,Industrial
2024-03-17 17:00:00+00:00,Moscow,583.0,69.8,47.2,4.0,57.6,74.4,Industrial
2024-03-17 18:00:00+00:00,Moscow,531.0,66.5,45.3,3.0,57.8,73.5,Industrial
2024-03-17 19:00:00+00:00,Moscow,540.0,64.5,43.6,3.0,58.0,75.3,Industrial
2024-03-17 20:00:00+00:00,Moscow,510.0,60.5,40.1,4.0,54.7,78.0,Industrial
2024-03-17 21:00:00+00:00,Moscow,479.0,50.9,33.9,9.0,52.7,77.7,Industrial
2024-03-17 22:00:00+00:00,Moscow,501.0,48.6,34.9,6.0,50.3,77.5,Industrial
2024-03-17 23:00:00+00:00,Moscow,517.0,49.5,45.2,4.0,56.6,76.0,Industrial
2024-03-18 00:00:00+00:00,Moscow,517.0,51.2,53.9,5.0,62.2,76.4,Industrial
2024-03-18 01:00:00+00:00,Moscow,529.0,56.5,66.8,1.0,64.6,83.7,Industrial
2024-03-18 02:00:00+00:00,Moscow,524.0,54.4,69.0,1.0,64.7,82.7,Industrial
2024-03-18 03:00:00+00:00,Moscow,524.0,54.4,73.2,1.0,64.5,80.9,Industrial
2024-03-18 04:00:00+00:00,Moscow,610.0,57.8,104.5,1.0,67.3,79.5,Industrial
2024-03-18 05:00:00+00:00,Moscow,860.0,67.4,116.1,2.0,80.6,104.4,Industrial
2024-03-18 06:00:00+00:00,Moscow,1026.0,72.5,104.1,5.0,85.0,113.8,Industrial
2024-03-18 07:00:00+00:00,Moscow,984.0,71.5,111.6,10.0,88.4,125.8,Industrial
2024-03-18 08:00:00+00:00,Moscow,950.0,64.9,87.5,15.0,88.9,127.4,Industrial
2024-03-18 09:00:00+00:00,Moscow,963.0,64.7,74.8,20.0,83.8,114.5,Industrial
2024-03-18 10:00:00+00:00,Moscow,898.0,62.9,58.9,22.0,79.4,115.6,Industrial
2024-03-18 11:00:00+00:00,Moscow,765.0,49.5,60.1,21.0,71.0,109.5,Industrial
2024-03-18 12:00:00+00:00,Moscow,573.0,49.9,51.1,10.0,64.2,101.0,Industrial
2024-03-18 13:00:00+00:00,Moscow,519.0,50.7,41.1,14.0,63.4,96.4,Industrial
2024-03-18 14:00:00+00:00,Moscow,528.0,51.5,38.2,9.0,63.2,85.5,Industrial
2024-03-18 15:00:00+00:00,Moscow,582.0,60.2,37.3,8.0,65.9,78.7,Industrial
2024-03-18 16:00:00+00:00,Moscow,512.0,58.2,37.8,5.0,58.3,80.2,Industrial
2024-03-18 17:00:00+00:00,Moscow,424.0,55.7,35.8,17.0,53.2,68.3,Industrial
2024-03-18 18:00:00+00:00,Moscow,408.0,51.3,33.3,23.0,47.5,55.7,Industrial
2024-03-18 19:00:00+00:00,Moscow,357.0,49.3,31.2,22.0,45.5,58.6,Industrial
2024-03-18 20:00:00+00:00,Moscow,331.0,46.8,27.5,26.0,44.8,58.2,Industrial
2024-03-18 21:00:00+00:00,Moscow,300.0,33.1,21.1,32.0,38.6,55.1,Industrial
2024-03-18 22:00:00+00:00,Moscow,269.0,26.3,18.4,35.0,36.1,49.4,Industrial
2024-03-18 23:00:00+00:00,Moscow,249.0,25.0,21.0,40.0,29.8,42.5,Industrial
2024-03-19 00:00:00+00:00,Moscow,242.0,26.6,21.4,35.0,28.9,38.0,Industrial
2024-03-19 01:00:00+00:00,Moscow,240.0,25.2,27.1,31.0,29.0,38.5,Industrial
2024-03-19 02:00:00+00:00,Moscow,245.0,26.8,31.1,31.0,26.3,38.7,Industrial
2024-03-19 03:00:00+00:00,Moscow,256.0,32.0,34.7,25.0,28.2,39.7,Industrial
2024-03-19 04:00:00+00:00,Moscow,294.0,42.5,42.3,20.0,29.9,40.2,Industrial
2024-03-19 05:00:00+00:00,Moscow,462.0,46.3,42.8,7.0,43.4,49.5,Industrial
2024-03-19 06:00:00+00:00,Moscow,452.0,43.0,39.1,9.0,40.7,52.1,Industrial
